,actual,best_model,best_rmse
109928,882.0,Ridge,4.453794542999621e-08
81952,1810.0,Ridge,4.453794542999621e-08
48939,2192.0,Ridge,4.453794542999621e-08
14607,2768.0,Ridge,4.453794542999621e-08
118828,1689.0,Ridge,4.453794542999621e-08
80409,1747.0,Ridge,4.453794542999621e-08
55022,4628.0,Ridge,4.453794542999621e-08
16100,2198.0,Ridge,4.453794542999621e-08
103277,1627.0,Ridge,4.453794542999621e-08
110043,865.0,Ridge,4.453794542999621e-08
131455,2309.0,Ridge,4.453794542999621e-08
95119,1118.0,Ridge,4.453794542999621e-08
4954,2186.0,Ridge,4.453794542999621e-08
249,1864.0,Ridge,4.453794542999621e-08
28306,2740.0,Ridge,4.453794542999621e-08
143452,2293.0,Ridge,4.453794542999621e-08
151919,2430.0,Ridge,4.453794542999621e-08
64882,2163.0,Ridge,4.453794542999621e-08
142641,2764.0,Ridge,4.453794542999621e-08
54445,2501.0,Ridge,4.453794542999621e-08
74352,2087.0,Ridge,4.453794542999621e-08
128635,1795.0,Ridge,4.453794542999621e-08
53704,858.0,Ridge,4.453794542999621e-08
132879,787.0,Ridge,4.453794542999621e-08
154574,2263.0,Ridge,4.453794542999621e-08
50247,3752.0,Ridge,4.453794542999621e-08
156529,2999.0,Ridge,4.453794542999621e-08
98469,1705.0,Ridge,4.453794542999621e-08
28570,613.0,Ridge,4.453794542999621e-08
156068,1316.0,Ridge,4.453794542999621e-08
126009,1289.0,Ridge,4.453794542999621e-08
82407,2106.0,Ridge,4.453794542999621e-08
76781,1005.0,Ridge,4.453794542999621e-08
87333,1357.0,Ridge,4.453794542999621e-08
17063,1059.0,Ridge,4.453794542999621e-08
67314,2885.0,Ridge,4.453794542999621e-08
54644,3528.0,Ridge,4.453794542999621e-08
51672,1167.0,Ridge,4.453794542999621e-08
153762,3262.0,Ridge,4.453794542999621e-08
88809,2863.0,Ridge,4.453794542999621e-08
108810,1295.0,Ridge,4.453794542999621e-08
145361,2890.0,Ridge,4.453794542999621e-08
78275,2441.0,Ridge,4.453794542999621e-08
98371,2094.0,Ridge,4.453794542999621e-08
67383,386.0,Ridge,4.453794542999621e-08
88967,2781.0,Ridge,4.453794542999621e-08
95671,755.0,Ridge,4.453794542999621e-08
42872,1883.0,Ridge,4.453794542999621e-08
109281,1734.0,Ridge,4.453794542999621e-08
49946,1442.0,Ridge,4.453794542999621e-08
49649,801.0,Ridge,4.453794542999621e-08
2490,2020.0,Ridge,4.453794542999621e-08
79480,818.0,Ridge,4.453794542999621e-08
62084,900.0,Ridge,4.453794542999621e-08
111344,1935.0,Ridge,4.453794542999621e-08
106544,745.0,Ridge,4.453794542999621e-08
75490,3358.0,Ridge,4.453794542999621e-08
76892,1623.0,Ridge,4.453794542999621e-08
151696,1665.0,Ridge,4.453794542999621e-08
12953,873.0,Ridge,4.453794542999621e-08
23265,1536.0,Ridge,4.453794542999621e-08
156353,1702.0,Ridge,4.453794542999621e-08
51004,2011.0,Ridge,4.453794542999621e-08
121253,3596.0,Ridge,4.453794542999621e-08
59322,1756.0,Ridge,4.453794542999621e-08
43400,1611.0,Ridge,4.453794542999621e-08
95042,3374.0,Ridge,4.453794542999621e-08
28429,3287.0,Ridge,4.453794542999621e-08
135137,1097.0,Ridge,4.453794542999621e-08
155032,2073.0,Ridge,4.453794542999621e-08
51400,2302.0,Ridge,4.453794542999621e-08
63569,1367.0,Ridge,4.453794542999621e-08
97150,1059.0,Ridge,4.453794542999621e-08
85575,579.0,Ridge,4.453794542999621e-08
94282,3308.0,Ridge,4.453794542999621e-08
104005,1386.0,Ridge,4.453794542999621e-08
57729,707.0,Ridge,4.453794542999621e-08
42589,1396.0,Ridge,4.453794542999621e-08
129267,1290.0,Ridge,4.453794542999621e-08
211,1052.0,Ridge,4.453794542999621e-08
21708,3273.0,Ridge,4.453794542999621e-08
66293,1527.0,Ridge,4.453794542999621e-08
97579,2580.0,Ridge,4.453794542999621e-08
134146,3541.0,Ridge,4.453794542999621e-08
91899,1693.0,Ridge,4.453794542999621e-08
86096,1016.0,Ridge,4.453794542999621e-08
114514,1984.0,Ridge,4.453794542999621e-08
119223,256.0,Ridge,4.453794542999621e-08
76552,1468.0,Ridge,4.453794542999621e-08
155735,2923.0,Ridge,4.453794542999621e-08
44585,1131.0,Ridge,4.453794542999621e-08
87505,2405.0,Ridge,4.453794542999621e-08
52560,3897.0,Ridge,4.453794542999621e-08
108353,1633.0,Ridge,4.453794542999621e-08
96435,2404.0,Ridge,4.453794542999621e-08
155979,1883.0,Ridge,4.453794542999621e-08
26215,603.0,Ridge,4.453794542999621e-08
41077,1333.0,Ridge,4.453794542999621e-08
21459,767.0,Ridge,4.453794542999621e-08
129340,1975.0,Ridge,4.453794542999621e-08
76989,1673.0,Ridge,4.453794542999621e-08
40369,650.0,Ridge,4.453794542999621e-08
121477,3280.0,Ridge,4.453794542999621e-08
33373,837.0,Ridge,4.453794542999621e-08
86796,2812.0,Ridge,4.453794542999621e-08
717,3116.0,Ridge,4.453794542999621e-08
70722,2130.0,Ridge,4.453794542999621e-08
9566,1613.0,Ridge,4.453794542999621e-08
78926,1998.0,Ridge,4.453794542999621e-08
148612,1158.0,Ridge,4.453794542999621e-08
14622,1480.0,Ridge,4.453794542999621e-08
31216,1420.0,Ridge,4.453794542999621e-08
45305,3426.0,Ridge,4.453794542999621e-08
143855,1914.0,Ridge,4.453794542999621e-08
80602,3968.0,Ridge,4.453794542999621e-08
77626,847.0,Ridge,4.453794542999621e-08
108855,1749.0,Ridge,4.453794542999621e-08
81994,3342.0,Ridge,4.453794542999621e-08
41252,1812.0,Ridge,4.453794542999621e-08
155741,2220.0,Ridge,4.453794542999621e-08
155315,1616.0,Ridge,4.453794542999621e-08
41989,1583.0,Ridge,4.453794542999621e-08
3147,2468.0,Ridge,4.453794542999621e-08
118089,1966.0,Ridge,4.453794542999621e-08
18188,1686.0,Ridge,4.453794542999621e-08
133992,1082.0,Ridge,4.453794542999621e-08
105155,2825.0,Ridge,4.453794542999621e-08
19066,10755.0,Ridge,4.453794542999621e-08
145062,1004.0,Ridge,4.453794542999621e-08
82950,1090.0,Ridge,4.453794542999621e-08
44138,1456.0,Ridge,4.453794542999621e-08
139604,2148.0,Ridge,4.453794542999621e-08
102263,2154.0,Ridge,4.453794542999621e-08
112812,1761.0,Ridge,4.453794542999621e-08
8894,2323.0,Ridge,4.453794542999621e-08
117598,1022.0,Ridge,4.453794542999621e-08
31295,604.0,Ridge,4.453794542999621e-08
48605,3144.0,Ridge,4.453794542999621e-08
72151,2751.0,Ridge,4.453794542999621e-08
42694,717.0,Ridge,4.453794542999621e-08
89575,676.0,Ridge,4.453794542999621e-08
144163,1937.0,Ridge,4.453794542999621e-08
8447,4610.0,Ridge,4.453794542999621e-08
103560,1589.0,Ridge,4.453794542999621e-08
100971,2133.0,Ridge,4.453794542999621e-08
26934,1679.0,Ridge,4.453794542999621e-08
26226,1411.0,Ridge,4.453794542999621e-08
100107,1878.0,Ridge,4.453794542999621e-08
39743,2340.0,Ridge,4.453794542999621e-08
118795,857.0,Ridge,4.453794542999621e-08
150135,894.0,Ridge,4.453794542999621e-08
56647,4717.0,Ridge,4.453794542999621e-08
86115,3563.0,Ridge,4.453794542999621e-08
86031,469.0,Ridge,4.453794542999621e-08
10661,2076.0,Ridge,4.453794542999621e-08
104157,1002.0,Ridge,4.453794542999621e-08
108260,1124.0,Ridge,4.453794542999621e-08
64961,2822.0,Ridge,4.453794542999621e-08
89096,1066.0,Ridge,4.453794542999621e-08
96426,1857.0,Ridge,4.453794542999621e-08
55003,1784.0,Ridge,4.453794542999621e-08
84526,1985.0,Ridge,4.453794542999621e-08
100106,715.0,Ridge,4.453794542999621e-08
69098,1112.0,Ridge,4.453794542999621e-08
86353,2185.0,Ridge,4.453794542999621e-08
5872,5748.0,Ridge,4.453794542999621e-08
69502,4089.0,Ridge,4.453794542999621e-08
70827,973.0,Ridge,4.453794542999621e-08
145129,1404.0,Ridge,4.453794542999621e-08
5808,1607.0,Ridge,4.453794542999621e-08
687,2214.0,Ridge,4.453794542999621e-08
104199,535.0,Ridge,4.453794542999621e-08
6035,1937.0,Ridge,4.453794542999621e-08
5728,806.0,Ridge,4.453794542999621e-08
78681,1642.0,Ridge,4.453794542999621e-08
22711,1367.0,Ridge,4.453794542999621e-08
8296,964.0,Ridge,4.453794542999621e-08
137080,919.0,Ridge,4.453794542999621e-08
58174,4392.0,Ridge,4.453794542999621e-08
132137,928.0,Ridge,4.453794542999621e-08
11975,1573.0,Ridge,4.453794542999621e-08
112164,3349.0,Ridge,4.453794542999621e-08
59857,1074.0,Ridge,4.453794542999621e-08
154941,1841.0,Ridge,4.453794542999621e-08
113739,3109.0,Ridge,4.453794542999621e-08
69186,2159.0,Ridge,4.453794542999621e-08
142314,2551.0,Ridge,4.453794542999621e-08
50374,1418.0,Ridge,4.453794542999621e-08
4926,1164.0,Ridge,4.453794542999621e-08
57055,817.0,Ridge,4.453794542999621e-08
53864,2806.0,Ridge,4.453794542999621e-08
156652,2406.0,Ridge,4.453794542999621e-08
106812,1826.0,Ridge,4.453794542999621e-08
113754,2122.0,Ridge,4.453794542999621e-08
36409,1444.0,Ridge,4.453794542999621e-08
75019,1612.0,Ridge,4.453794542999621e-08
16989,1323.0,Ridge,4.453794542999621e-08
111146,1308.0,Ridge,4.453794542999621e-08
147397,1001.0,Ridge,4.453794542999621e-08
44814,2535.0,Ridge,4.453794542999621e-08
19904,791.0,Ridge,4.453794542999621e-08
27426,4294.0,Ridge,4.453794542999621e-08
101623,738.0,Ridge,4.453794542999621e-08
118518,2534.0,Ridge,4.453794542999621e-08
61196,1589.0,Ridge,4.453794542999621e-08
64617,2404.0,Ridge,4.453794542999621e-08
32123,1245.0,Ridge,4.453794542999621e-08
94238,2148.0,Ridge,4.453794542999621e-08
106964,1090.0,Ridge,4.453794542999621e-08
14852,3074.0,Ridge,4.453794542999621e-08
85315,1876.0,Ridge,4.453794542999621e-08
84065,1709.0,Ridge,4.453794542999621e-08
28473,1102.0,Ridge,4.453794542999621e-08
156339,1468.0,Ridge,4.453794542999621e-08
49144,2098.0,Ridge,4.453794542999621e-08
127272,2547.0,Ridge,4.453794542999621e-08
118886,2854.0,Ridge,4.453794542999621e-08
106401,1599.0,Ridge,4.453794542999621e-08
67876,1846.0,Ridge,4.453794542999621e-08
133617,2233.0,Ridge,4.453794542999621e-08
154595,4363.0,Ridge,4.453794542999621e-08
25614,1897.0,Ridge,4.453794542999621e-08
97845,2603.0,Ridge,4.453794542999621e-08
49381,5945.0,Ridge,4.453794542999621e-08
123930,2617.0,Ridge,4.453794542999621e-08
92016,2459.0,Ridge,4.453794542999621e-08
58744,919.0,Ridge,4.453794542999621e-08
127693,2045.0,Ridge,4.453794542999621e-08
57181,1140.0,Ridge,4.453794542999621e-08
27813,1404.0,Ridge,4.453794542999621e-08
45652,853.0,Ridge,4.453794542999621e-08
114052,1916.0,Ridge,4.453794542999621e-08
3350,1426.0,Ridge,4.453794542999621e-08
126246,2629.0,Ridge,4.453794542999621e-08
142047,470.0,Ridge,4.453794542999621e-08
92570,2700.0,Ridge,4.453794542999621e-08
127250,4116.0,Ridge,4.453794542999621e-08
41093,2831.0,Ridge,4.453794542999621e-08
118611,2880.0,Ridge,4.453794542999621e-08
137362,1936.0,Ridge,4.453794542999621e-08
73043,909.0,Ridge,4.453794542999621e-08
61546,1588.0,Ridge,4.453794542999621e-08
11614,831.0,Ridge,4.453794542999621e-08
12333,1972.0,Ridge,4.453794542999621e-08
111728,1139.0,Ridge,4.453794542999621e-08
143720,1437.0,Ridge,4.453794542999621e-08
67862,1817.0,Ridge,4.453794542999621e-08
75075,3965.0,Ridge,4.453794542999621e-08
134127,1416.0,Ridge,4.453794542999621e-08
135700,1785.0,Ridge,4.453794542999621e-08
20379,1968.0,Ridge,4.453794542999621e-08
35535,6688.0,Ridge,4.453794542999621e-08
89061,2668.0,Ridge,4.453794542999621e-08
144827,1379.0,Ridge,4.453794542999621e-08
119297,609.0,Ridge,4.453794542999621e-08
45709,1355.0,Ridge,4.453794542999621e-08
123731,790.0,Ridge,4.453794542999621e-08
97181,875.0,Ridge,4.453794542999621e-08
23389,2437.0,Ridge,4.453794542999621e-08
108283,1690.0,Ridge,4.453794542999621e-08
103048,1336.0,Ridge,4.453794542999621e-08
97970,1766.0,Ridge,4.453794542999621e-08
14071,2124.0,Ridge,4.453794542999621e-08
102125,4632.0,Ridge,4.453794542999621e-08
124262,2376.0,Ridge,4.453794542999621e-08
118265,1577.0,Ridge,4.453794542999621e-08
89469,1821.0,Ridge,4.453794542999621e-08
131082,1589.0,Ridge,4.453794542999621e-08
20109,1943.0,Ridge,4.453794542999621e-08
69339,2872.0,Ridge,4.453794542999621e-08
8963,639.0,Ridge,4.453794542999621e-08
33664,799.0,Ridge,4.453794542999621e-08
113356,2996.0,Ridge,4.453794542999621e-08
38522,1812.0,Ridge,4.453794542999621e-08
119841,2929.0,Ridge,4.453794542999621e-08
17290,2901.0,Ridge,4.453794542999621e-08
13446,1142.0,Ridge,4.453794542999621e-08
9176,820.0,Ridge,4.453794542999621e-08
257,1096.0,Ridge,4.453794542999621e-08
6316,1951.0,Ridge,4.453794542999621e-08
78059,2557.0,Ridge,4.453794542999621e-08
28366,1908.0,Ridge,4.453794542999621e-08
135074,1787.0,Ridge,4.453794542999621e-08
94361,917.0,Ridge,4.453794542999621e-08
139351,2110.0,Ridge,4.453794542999621e-08
114373,1307.0,Ridge,4.453794542999621e-08
73386,1625.0,Ridge,4.453794542999621e-08
100531,1846.0,Ridge,4.453794542999621e-08
117950,2304.0,Ridge,4.453794542999621e-08
98686,6193.0,Ridge,4.453794542999621e-08
38017,2674.0,Ridge,4.453794542999621e-08
83685,3756.0,Ridge,4.453794542999621e-08
96504,2288.0,Ridge,4.453794542999621e-08
126817,2104.0,Ridge,4.453794542999621e-08
112733,1482.0,Ridge,4.453794542999621e-08
151351,1163.0,Ridge,4.453794542999621e-08
63578,2638.0,Ridge,4.453794542999621e-08
14787,1089.0,Ridge,4.453794542999621e-08
78192,1501.0,Ridge,4.453794542999621e-08
62563,1585.0,Ridge,4.453794542999621e-08
126968,2037.0,Ridge,4.453794542999621e-08
110646,2022.0,Ridge,4.453794542999621e-08
30509,1533.0,Ridge,4.453794542999621e-08
144009,1740.0,Ridge,4.453794542999621e-08
96985,529.0,Ridge,4.453794542999621e-08
108430,2055.0,Ridge,4.453794542999621e-08
154580,1851.0,Ridge,4.453794542999621e-08
69492,1498.0,Ridge,4.453794542999621e-08
144306,1698.0,Ridge,4.453794542999621e-08
152914,1376.0,Ridge,4.453794542999621e-08
45583,2345.0,Ridge,4.453794542999621e-08
126054,2451.0,Ridge,4.453794542999621e-08
49256,2331.0,Ridge,4.453794542999621e-08
9100,1275.0,Ridge,4.453794542999621e-08
35456,1455.0,Ridge,4.453794542999621e-08
122983,2486.0,Ridge,4.453794542999621e-08
22558,1275.0,Ridge,4.453794542999621e-08
95930,684.0,Ridge,4.453794542999621e-08
144671,3623.0,Ridge,4.453794542999621e-08
78662,2076.0,Ridge,4.453794542999621e-08
321,844.0,Ridge,4.453794542999621e-08
131533,1282.0,Ridge,4.453794542999621e-08
54314,2772.0,Ridge,4.453794542999621e-08
92808,3195.0,Ridge,4.453794542999621e-08
156840,2321.0,Ridge,4.453794542999621e-08
156556,2295.0,Ridge,4.453794542999621e-08
110188,1968.0,Ridge,4.453794542999621e-08
139169,1353.0,Ridge,4.453794542999621e-08
46109,1142.0,Ridge,4.453794542999621e-08
58925,9307.0,Ridge,4.453794542999621e-08
75120,1659.0,Ridge,4.453794542999621e-08
59521,600.0,Ridge,4.453794542999621e-08
107023,2211.0,Ridge,4.453794542999621e-08
147391,1375.0,Ridge,4.453794542999621e-08
149892,1093.0,Ridge,4.453794542999621e-08
106091,1490.0,Ridge,4.453794542999621e-08
45106,2327.0,Ridge,4.453794542999621e-08
42703,1600.0,Ridge,4.453794542999621e-08
71858,1201.0,Ridge,4.453794542999621e-08
134226,1491.0,Ridge,4.453794542999621e-08
94252,1543.0,Ridge,4.453794542999621e-08
66199,3092.0,Ridge,4.453794542999621e-08
134618,5317.0,Ridge,4.453794542999621e-08
29774,1134.0,Ridge,4.453794542999621e-08
21546,1903.0,Ridge,4.453794542999621e-08
19839,1710.0,Ridge,4.453794542999621e-08
152225,1990.0,Ridge,4.453794542999621e-08
98120,4193.0,Ridge,4.453794542999621e-08
86853,2643.0,Ridge,4.453794542999621e-08
150697,1109.0,Ridge,4.453794542999621e-08
67511,1511.0,Ridge,4.453794542999621e-08
132631,1336.0,Ridge,4.453794542999621e-08
71136,1606.0,Ridge,4.453794542999621e-08
90566,1251.0,Ridge,4.453794542999621e-08
115940,1926.0,Ridge,4.453794542999621e-08
47360,1431.0,Ridge,4.453794542999621e-08
39601,1003.0,Ridge,4.453794542999621e-08
95856,1284.0,Ridge,4.453794542999621e-08
75052,1402.0,Ridge,4.453794542999621e-08
12828,2050.0,Ridge,4.453794542999621e-08
22269,2197.0,Ridge,4.453794542999621e-08
133429,2810.0,Ridge,4.453794542999621e-08
64061,2027.0,Ridge,4.453794542999621e-08
105342,1807.0,Ridge,4.453794542999621e-08
90978,1801.0,Ridge,4.453794542999621e-08
9534,1594.0,Ridge,4.453794542999621e-08
111776,2492.0,Ridge,4.453794542999621e-08
61945,890.0,Ridge,4.453794542999621e-08
86402,1100.0,Ridge,4.453794542999621e-08
97992,2411.0,Ridge,4.453794542999621e-08
44141,1492.0,Ridge,4.453794542999621e-08
115592,2772.0,Ridge,4.453794542999621e-08
10541,1097.0,Ridge,4.453794542999621e-08
100017,1163.0,Ridge,4.453794542999621e-08
75390,1609.0,Ridge,4.453794542999621e-08
64390,2921.0,Ridge,4.453794542999621e-08
96695,1217.0,Ridge,4.453794542999621e-08
141074,2119.0,Ridge,4.453794542999621e-08
50820,2800.0,Ridge,4.453794542999621e-08
49482,1830.0,Ridge,4.453794542999621e-08
64803,542.0,Ridge,4.453794542999621e-08
111586,1850.0,Ridge,4.453794542999621e-08
105090,2254.0,Ridge,4.453794542999621e-08
12850,2391.0,Ridge,4.453794542999621e-08
125000,1636.0,Ridge,4.453794542999621e-08
154775,1386.0,Ridge,4.453794542999621e-08
77530,3245.0,Ridge,4.453794542999621e-08
37043,3586.0,Ridge,4.453794542999621e-08
61402,1413.0,Ridge,4.453794542999621e-08
45866,4630.0,Ridge,4.453794542999621e-08
12655,994.0,Ridge,4.453794542999621e-08
49648,1483.0,Ridge,4.453794542999621e-08
60530,2231.0,Ridge,4.453794542999621e-08
6120,1509.0,Ridge,4.453794542999621e-08
128375,4188.0,Ridge,4.453794542999621e-08
42224,2082.0,Ridge,4.453794542999621e-08
118417,993.0,Ridge,4.453794542999621e-08
65034,1539.0,Ridge,4.453794542999621e-08
17219,1491.0,Ridge,4.453794542999621e-08
154069,2279.0,Ridge,4.453794542999621e-08
86901,1095.0,Ridge,4.453794542999621e-08
51205,1392.0,Ridge,4.453794542999621e-08
27903,2430.0,Ridge,4.453794542999621e-08
68123,1905.0,Ridge,4.453794542999621e-08
69115,1934.0,Ridge,4.453794542999621e-08
40829,4124.0,Ridge,4.453794542999621e-08
152479,3014.0,Ridge,4.453794542999621e-08
135814,2445.0,Ridge,4.453794542999621e-08
124712,1390.0,Ridge,4.453794542999621e-08
40030,1982.0,Ridge,4.453794542999621e-08
28046,1990.0,Ridge,4.453794542999621e-08
36879,2523.0,Ridge,4.453794542999621e-08
44797,2145.0,Ridge,4.453794542999621e-08
88627,2029.0,Ridge,4.453794542999621e-08
45454,1451.0,Ridge,4.453794542999621e-08
127863,980.0,Ridge,4.453794542999621e-08
49627,1985.0,Ridge,4.453794542999621e-08
98452,4120.0,Ridge,4.453794542999621e-08
29911,4313.0,Ridge,4.453794542999621e-08
11558,1753.0,Ridge,4.453794542999621e-08
136430,1138.0,Ridge,4.453794542999621e-08
113061,1721.0,Ridge,4.453794542999621e-08
72001,1932.0,Ridge,4.453794542999621e-08
141243,885.0,Ridge,4.453794542999621e-08
141845,1871.0,Ridge,4.453794542999621e-08
75623,870.0,Ridge,4.453794542999621e-08
127017,3392.0,Ridge,4.453794542999621e-08
114062,1969.0,Ridge,4.453794542999621e-08
111423,893.0,Ridge,4.453794542999621e-08
151150,1721.0,Ridge,4.453794542999621e-08
23423,1080.0,Ridge,4.453794542999621e-08
106734,2448.0,Ridge,4.453794542999621e-08
46075,846.0,Ridge,4.453794542999621e-08
107134,1689.0,Ridge,4.453794542999621e-08
155540,1607.0,Ridge,4.453794542999621e-08
140836,1328.0,Ridge,4.453794542999621e-08
65405,2902.0,Ridge,4.453794542999621e-08
114177,1592.0,Ridge,4.453794542999621e-08
88524,1784.0,Ridge,4.453794542999621e-08
29929,1191.0,Ridge,4.453794542999621e-08
123586,2529.0,Ridge,4.453794542999621e-08
139097,3921.0,Ridge,4.453794542999621e-08
111222,2819.0,Ridge,4.453794542999621e-08
136139,2211.0,Ridge,4.453794542999621e-08
122240,1271.0,Ridge,4.453794542999621e-08
86249,3302.0,Ridge,4.453794542999621e-08
45914,2211.0,Ridge,4.453794542999621e-08
126078,1472.0,Ridge,4.453794542999621e-08
33985,876.0,Ridge,4.453794542999621e-08
24553,3638.0,Ridge,4.453794542999621e-08
50501,3587.0,Ridge,4.453794542999621e-08
24217,2998.0,Ridge,4.453794542999621e-08
109376,2880.0,Ridge,4.453794542999621e-08
115196,1598.0,Ridge,4.453794542999621e-08
34220,755.0,Ridge,4.453794542999621e-08
109825,1750.0,Ridge,4.453794542999621e-08
74131,3814.0,Ridge,4.453794542999621e-08
89190,2326.0,Ridge,4.453794542999621e-08
12248,750.0,Ridge,4.453794542999621e-08
146665,2218.0,Ridge,4.453794542999621e-08
95215,4925.0,Ridge,4.453794542999621e-08
155940,1945.0,Ridge,4.453794542999621e-08
139987,923.0,Ridge,4.453794542999621e-08
32220,3532.0,Ridge,4.453794542999621e-08
98793,1439.0,Ridge,4.453794542999621e-08
83619,3357.0,Ridge,4.453794542999621e-08
19622,1440.0,Ridge,4.453794542999621e-08
129020,3027.0,Ridge,4.453794542999621e-08
121240,2233.0,Ridge,4.453794542999621e-08
148570,807.0,Ridge,4.453794542999621e-08
37720,1386.0,Ridge,4.453794542999621e-08
40463,3005.0,Ridge,4.453794542999621e-08
913,1263.0,Ridge,4.453794542999621e-08
24514,1244.0,Ridge,4.453794542999621e-08
49581,1582.0,Ridge,4.453794542999621e-08
82303,241.0,Ridge,4.453794542999621e-08
116783,657.0,Ridge,4.453794542999621e-08
130646,2072.0,Ridge,4.453794542999621e-08
110445,2955.0,Ridge,4.453794542999621e-08
79505,1107.0,Ridge,4.453794542999621e-08
14389,3622.0,Ridge,4.453794542999621e-08
83923,2770.0,Ridge,4.453794542999621e-08
65608,1143.0,Ridge,4.453794542999621e-08
124097,2122.0,Ridge,4.453794542999621e-08
22906,1593.0,Ridge,4.453794542999621e-08
89614,1704.0,Ridge,4.453794542999621e-08
60752,2427.0,Ridge,4.453794542999621e-08
134709,5009.0,Ridge,4.453794542999621e-08
66460,739.0,Ridge,4.453794542999621e-08
148765,1716.0,Ridge,4.453794542999621e-08
117688,1365.0,Ridge,4.453794542999621e-08
67930,1606.0,Ridge,4.453794542999621e-08
2818,1714.0,Ridge,4.453794542999621e-08
145333,1498.0,Ridge,4.453794542999621e-08
107367,2250.0,Ridge,4.453794542999621e-08
143996,1687.0,Ridge,4.453794542999621e-08
25081,431.0,Ridge,4.453794542999621e-08
41495,1316.0,Ridge,4.453794542999621e-08
114331,4438.0,Ridge,4.453794542999621e-08
100164,2564.0,Ridge,4.453794542999621e-08
153194,1365.0,Ridge,4.453794542999621e-08
115048,949.0,Ridge,4.453794542999621e-08
49660,1438.0,Ridge,4.453794542999621e-08
32451,1431.0,Ridge,4.453794542999621e-08
16737,4383.0,Ridge,4.453794542999621e-08
67374,1929.0,Ridge,4.453794542999621e-08
127484,999.0,Ridge,4.453794542999621e-08
46654,1313.0,Ridge,4.453794542999621e-08
145859,1026.0,Ridge,4.453794542999621e-08
17762,1773.0,Ridge,4.453794542999621e-08
97751,1378.0,Ridge,4.453794542999621e-08
43924,1711.0,Ridge,4.453794542999621e-08
107386,1238.0,Ridge,4.453794542999621e-08
137746,1923.0,Ridge,4.453794542999621e-08
14105,2781.0,Ridge,4.453794542999621e-08
6562,1088.0,Ridge,4.453794542999621e-08
102360,1455.0,Ridge,4.453794542999621e-08
60127,1921.0,Ridge,4.453794542999621e-08
30639,2180.0,Ridge,4.453794542999621e-08
152840,959.0,Ridge,4.453794542999621e-08
46559,1413.0,Ridge,4.453794542999621e-08
78478,1944.0,Ridge,4.453794542999621e-08
20698,1840.0,Ridge,4.453794542999621e-08
20999,2235.0,Ridge,4.453794542999621e-08
46374,3463.0,Ridge,4.453794542999621e-08
25714,1944.0,Ridge,4.453794542999621e-08
43176,1340.0,Ridge,4.453794542999621e-08
49773,2544.0,Ridge,4.453794542999621e-08
77458,1941.0,Ridge,4.453794542999621e-08
102422,1491.0,Ridge,4.453794542999621e-08
156655,1066.0,Ridge,4.453794542999621e-08
135288,2150.0,Ridge,4.453794542999621e-08
82139,1145.0,Ridge,4.453794542999621e-08
60920,1966.0,Ridge,4.453794542999621e-08
63780,2198.0,Ridge,4.453794542999621e-08
107680,917.0,Ridge,4.453794542999621e-08
73164,1732.0,Ridge,4.453794542999621e-08
93058,2267.0,Ridge,4.453794542999621e-08
31796,2815.0,Ridge,4.453794542999621e-08
65389,1693.0,Ridge,4.453794542999621e-08
79995,1014.0,Ridge,4.453794542999621e-08
19775,1683.0,Ridge,4.453794542999621e-08
20933,4882.0,Ridge,4.453794542999621e-08
69009,2999.0,Ridge,4.453794542999621e-08
24401,2535.0,Ridge,4.453794542999621e-08
139217,2817.0,Ridge,4.453794542999621e-08
27976,553.0,Ridge,4.453794542999621e-08
152054,1186.0,Ridge,4.453794542999621e-08
139284,5847.0,Ridge,4.453794542999621e-08
140861,1350.0,Ridge,4.453794542999621e-08
15297,1537.0,Ridge,4.453794542999621e-08
33662,791.0,Ridge,4.453794542999621e-08
69512,1118.0,Ridge,4.453794542999621e-08
43004,1093.0,Ridge,4.453794542999621e-08
95197,1777.0,Ridge,4.453794542999621e-08
25234,914.0,Ridge,4.453794542999621e-08
65938,2568.0,Ridge,4.453794542999621e-08
51498,3624.0,Ridge,4.453794542999621e-08
126377,3068.0,Ridge,4.453794542999621e-08
143590,3358.0,Ridge,4.453794542999621e-08
148384,976.0,Ridge,4.453794542999621e-08
99695,1295.0,Ridge,4.453794542999621e-08
103862,1848.0,Ridge,4.453794542999621e-08
146745,1255.0,Ridge,4.453794542999621e-08
55475,2731.0,Ridge,4.453794542999621e-08
67174,2115.0,Ridge,4.453794542999621e-08
108956,2283.0,Ridge,4.453794542999621e-08
42409,4695.0,Ridge,4.453794542999621e-08
148454,828.0,Ridge,4.453794542999621e-08
154983,1354.0,Ridge,4.453794542999621e-08
39187,1746.0,Ridge,4.453794542999621e-08
94982,3145.0,Ridge,4.453794542999621e-08
21565,1485.0,Ridge,4.453794542999621e-08
54989,1857.0,Ridge,4.453794542999621e-08
82738,3942.0,Ridge,4.453794542999621e-08
101949,1100.0,Ridge,4.453794542999621e-08
2118,1954.0,Ridge,4.453794542999621e-08
10297,2265.0,Ridge,4.453794542999621e-08
58676,1497.0,Ridge,4.453794542999621e-08
39111,3028.0,Ridge,4.453794542999621e-08
126277,1211.0,Ridge,4.453794542999621e-08
149951,3108.0,Ridge,4.453794542999621e-08
144934,1196.0,Ridge,4.453794542999621e-08
48091,1469.0,Ridge,4.453794542999621e-08
87642,972.0,Ridge,4.453794542999621e-08
58146,2009.0,Ridge,4.453794542999621e-08
